id,title,assignee,inventor,priority_date,filing_date,publication_date,grant_date,result_link,representative_figure_link
KR-101947760-B1,Secure authentication server for smart contract ,???,???,04/09/2018,04/09/2018,13/02/2019,13/02/2019,https://patents.google.com/patent/KR101947760B1/en,https://patentimages.storage.googleapis.com/01/13/66/946354c62b4ea4/112018088010325-pat00001.png
KR-101875725-B1,"Smart door lock system, smart door lock and terminal for controlling the smart door lock ",??????????,"???, ???",12/04/2017,12/04/2017,06/07/2018,06/07/2018,https://patents.google.com/patent/KR101875725B1/en,https://patentimages.storage.googleapis.com/2f/ec/c9/097e905519c10d/112017035639648-pat00001.png
KR-101799343-B1,"Method for using, revoking certificate information and blockchain-based server using the same ",???? ?????,"???, ???, ???",16/05/2016,16/05/2016,22/11/2017,22/11/2017,https://patents.google.com/patent/KR101799343B1/en,https://patentimages.storage.googleapis.com/35/6a/ce/669f30a2289ec8/112016046798184-pat00001.png
KR-102400919-B1,"Blockchain transaction coordination method and apparatus, and electronic device ","????? ? ?????? ??., ???.","?? ?, ? ?, ??? ?",29/05/2018,29/05/2019,20/05/2022,20/05/2022,https://patents.google.com/patent/KR102400919B1/en,https://patentimages.storage.googleapis.com/e4/23/cf/a2a6144d207928/112019073837327-pct00001.png
KR-102370529-B1,Method and device for obtaining tracking information and recording it on the blockchain ,"????? ? ?????? ??., ???.","? ?, ?? ?",14/03/2019,14/03/2019,04/03/2022,04/03/2022,https://patents.google.com/patent/KR102370529B1/en,https://patentimages.storage.googleapis.com/31/13/26/4bb6f68b65a27d/112019099296683-pct00001.png
KR-101946196-B1,Control system for controlling private block-chain system ,??? ???? ????,???,26/03/2018,26/03/2018,08/02/2019,08/02/2019,https://patents.google.com/patent/KR101946196B1/en,https://patentimages.storage.googleapis.com/d5/7a/8c/7ca1de99b3ade3/112018029582313-pat00001.png
KR-101946195-B1,Control system for controlling private block-chain system ,??? ???? ????,???,26/03/2018,26/03/2018,08/02/2019,08/02/2019,https://patents.google.com/patent/KR101946195B1/en,https://patentimages.storage.googleapis.com/40/d7/91/8296469a9f169c/112018029581413-pat00001.png
KR-102190179-B1,Service request processing method and device ,"????? ? ?????? ??., ???.","??? ??, ? ?",21/03/2017,19/03/2018,18/12/2020,18/12/2020,https://patents.google.com/patent/KR102190179B1/en,https://patentimages.storage.googleapis.com/8f/f0/64/27ebc6182210b5/112019063910946-pct00001.png
KR-101778768-B1,METHOD OF CONTROLLING IoT DEVICE AND IoT DEVICE CONTROL SYSTEM FOR PERFORMING THE SAME ,(?)????,"???, ???, ???",21/04/2017,21/04/2017,18/09/2017,18/09/2017,https://patents.google.com/patent/KR101778768B1/en,https://patentimages.storage.googleapis.com/59/7f/33/cb2f3007897ded/112017039312314-pat00002.png
KR-101928087-B1,Method for managing on-line lottery based on blockchain and server using the same ,??????,"???, ???, ???, ???, ???",03/01/2018,03/01/2018,26/02/2019,26/02/2019,https://patents.google.com/patent/KR101928087B1/en,https://patentimages.storage.googleapis.com/3c/ee/5c/e30073d377389e/112018000976814-pat00001.png
KR-102242221-B1,"Service data processing method and device, and service processing method and device ","????? ? ?????? ??., ???.",?? ?,14/07/2017,13/07/2018,21/04/2021,21/04/2021,https://patents.google.com/patent/KR102242221B1/en,https://patentimages.storage.googleapis.com/26/14/a7/00c976b9214809/112019083747003-pct00001.png
KR-102268937-B1,"Asset transfer withdrawal method and apparatus, and electronic device ","????? ? ?????? ??., ???.","??? ?, ?? ?, ? ?",29/05/2018,29/05/2019,28/06/2021,28/06/2021,https://patents.google.com/patent/KR102268937B1/en,https://patentimages.storage.googleapis.com/7c/f9/2b/a173fbf5b25610/112019070560754-pct00001.png
KR-102084674-B1,Method for managing content based on blockchain and system performing the method ,?????????,"???, ???",30/05/2018,30/05/2018,05/03/2020,05/03/2020,https://patents.google.com/patent/KR102084674B1/en,https://patentimages.storage.googleapis.com/22/f8/da/2f604dfcce7ecd/112018053081741-pat00001.png
KR-102151907-B1,Blockchain data processing and storage in a trusted execution environment ,???? ?? ?? ????,"?? ??, ? ?, ?? ??, ?? ?, ??? ?",03/04/2019,03/04/2019,03/09/2020,03/09/2020,https://patents.google.com/patent/KR102151907B1/en,https://patentimages.storage.googleapis.com/db/ea/11/be2179c0ddd72f/112019121853262-pct00001.png
KR-102412444-B1,"Money flow method and apparatus, and electronic device ","????? ? ?????? ??., ???.","?? ?, ??? ?",19/01/2018,18/01/2019,22/06/2022,22/06/2022,https://patents.google.com/patent/KR102412444B1/en,https://patentimages.storage.googleapis.com/e0/9a/37/c667f736326451/112020055064994-pct00001.png
KR-102051231-B1,Method and system for tracking transaction of the user personal information based in blockchain ,???????,"???, ???, ???, ???, ???, ???, ???",27/11/2018,27/11/2018,08/01/2020,08/01/2020,https://patents.google.com/patent/KR102051231B1/en,https://patentimages.storage.googleapis.com/6d/c6/e0/94e131d4775355/112018118369540-pat00001.png
KR-102112459-B1,Domain name system for cross-chain interactions in blockchain systems ,???? ?? ?? ????,?? ?,16/11/2018,16/11/2018,19/05/2020,19/05/2020,https://patents.google.com/patent/KR102112459B1/en,https://patentimages.storage.googleapis.com/d2/4b/6c/9621a1c880c0d4/112019041025736-pct00001.png
KR-102006623-B1,Cold-chain delivery and retrieval system based on blockchain ,???,???,09/11/2018,09/11/2018,02/08/2019,02/08/2019,https://patents.google.com/patent/KR102006623B1/en,https://patentimages.storage.googleapis.com/2e/fc/e9/8d9f40836aab81/112018111434580-pat00001.png
KR-101914576-B1,Rewarding System For Carbon Emission Reduction Using Cryptocurrency ,"??? ? ????, ?????? ????, ???? ?????, ???","???, ???, ???",23/03/2018,23/03/2018,02/11/2018,02/11/2018,https://patents.google.com/patent/KR101914576B1/en,https://patentimages.storage.googleapis.com/cd/7f/30/b75cd4cda60db4/112018029197360-pat00001.png
KR-101796690-B1,Firmware integrity verification system based on block chain and the method thereof ,????? ???????,"???, ???",28/06/2016,28/06/2016,10/11/2017,10/11/2017,https://patents.google.com/patent/KR101796690B1/en,https://patentimages.storage.googleapis.com/8b/85/2e/cf4e34beb5d3b5/112016062440647-pat00002.png
KR-102388233-B1,Service providing method performing server of music platform using nft based on blockchain ,???,???,02/09/2021,02/09/2021,18/04/2022,18/04/2022,https://patents.google.com/patent/KR102388233B1/en,https://patentimages.storage.googleapis.com/18/f3/76/f5c4bde1eb17b5/112021101991682-pat00001.png
KR-101628624-B1,System and method for global remittance service based on the bitcoin ,???? ?????,"???, ???",01/06/2015,01/06/2015,09/06/2016,09/06/2016,https://patents.google.com/patent/KR101628624B1/en,https://patentimages.storage.googleapis.com/51/52/b0/e94fe8d3fe42f4/112015052421958-pat00001.png
KR-102282770-B1,Visual Blockchain Browser ,"????? ? ?????? ??., ???.",?? ?,29/12/2018,29/12/2018,30/07/2021,30/07/2021,https://patents.google.com/patent/KR102282770B1/en,https://patentimages.storage.googleapis.com/18/2c/8c/2024334cbf290e/112019083111198-pct00001.png
KR-102377187-B1,"Method and apparatus for processing privacy data of block chain, device, storage medium ",??? ??? ??? ????? (???) ??? ????,"? ?, ?? ??",29/05/2020,25/02/2021,21/03/2022,21/03/2022,https://patents.google.com/patent/KR102377187B1/en,https://patentimages.storage.googleapis.com/a4/a9/ec/9bf43d08ec9f7f/112021022812260-pat00001.png
KR-102384351-B1,Method for generating a block in a blockchain-based system ,??????? ????,"???, ???, ???, ???, ???, ???",09/05/2018,09/05/2018,06/04/2022,06/04/2022,https://patents.google.com/patent/KR102384351B1/en,https://patentimages.storage.googleapis.com/59/7b/4b/cdc5d43433a4a8/112018045436690-pat00001.png
KR-101989450-B1,"Method for keeping security of data in public distributed database based on blockchain, and server for managing blockchain using the same ",???,???,23/06/2017,23/06/2017,30/09/2019,30/09/2019,https://patents.google.com/patent/KR101989450B1/en,https://patentimages.storage.googleapis.com/17/62/b6/da7c36275a4867/112017060454023-pat00001.png
KR-101882347-B1,block chain-based decentralized contents distribution system for IP network and method for the same ,????? ????,"???, ???, ???, ???, ???, ???",20/03/2018,20/03/2018,26/07/2018,26/07/2018,https://patents.google.com/patent/KR101882347B1/en,https://patentimages.storage.googleapis.com/75/06/86/a1313242066b0f/112018028010701-pat00001.png
KR-102128476-B1,System and method for trading power based on blockchain smart contract ,????? ???????,"???, ???",19/03/2018,19/03/2018,30/06/2020,30/06/2020,https://patents.google.com/patent/KR102128476B1/en,https://patentimages.storage.googleapis.com/7a/37/2c/768c8359897c3b/112018027336835-pat00001.png
KR-101887964-B1,"Blockchain core server having security ability based on quantum random number, blockchain security method and electronic cash exchange system ",???? ????,???,28/04/2017,28/04/2017,13/08/2018,13/08/2018,https://patents.google.com/patent/KR101887964B1/en,https://patentimages.storage.googleapis.com/70/75/1a/5b36ea3a51b47a/112017041954948-pat00001.png
KR-102285799-B1,Asset management system utilizing blockchain network ,"????? ? ?????? ??., ???.",?? ?,04/03/2019,04/03/2019,05/08/2021,05/08/2021,https://patents.google.com/patent/KR102285799B1/en,https://patentimages.storage.googleapis.com/be/c9/52/cc3629315e8fa2/112019104984291-pct00001.png
KR-102185191-B1,Method and system for analyzing transaction of cryptocurrency ,(?)???????,"???, ???, ???",22/01/2019,22/01/2019,01/12/2020,01/12/2020,https://patents.google.com/patent/KR102185191B1/en,https://patentimages.storage.googleapis.com/6a/39/2e/63c550e62de36b/112019007520558-pat00016.png
KR-101954268-B1,"Method for managing electronic document based on blockchain, and electronic document management server using the same ","??????, ???? ?????","???, ???, ???, ???, ???, ???, ???, ???, ???, ???",24/10/2017,24/10/2017,05/03/2019,05/03/2019,https://patents.google.com/patent/KR101954268B1/en,https://patentimages.storage.googleapis.com/85/60/54/6ca55b62707e3c/112017105210809-pat00001.png
KR-102121159-B1,Event-driven blockchain workflow processing ,???? ?? ?? ????,??? ?,13/12/2018,13/12/2018,10/06/2020,10/06/2020,https://patents.google.com/patent/KR102121159B1/en,https://patentimages.storage.googleapis.com/80/85/92/dc183cfe6d964b/112019079848482-pct00001.png
KR-102258440-B1,Data Isolation in Blockchain Networks ,"????? ? ?????? ??., ???.","?? ?, ?? ?",13/12/2018,13/12/2018,02/06/2021,02/06/2021,https://patents.google.com/patent/KR102258440B1/en,https://patentimages.storage.googleapis.com/89/37/d3/ff5efe8236e6f4/112019085282087-pct00001.png
KR-102254500-B1,Systems and methods for improving the security of smart contracts on the blockchain ,"????? ? ?????? ??., ???.",??? ??,27/11/2018,27/11/2018,24/05/2021,24/05/2021,https://patents.google.com/patent/KR102254500B1/en,https://patentimages.storage.googleapis.com/62/52/44/c5d8e5492ee7cb/112019040780621-pct00070.png
KR-102310252-B1,Methods related to motor vehicle driver assistance systems ,???? ??? ???,"?? ???, ??? ???, ??? ????",16/08/2017,13/08/2018,08/10/2021,08/10/2021,https://patents.google.com/patent/KR102310252B1/en,https://patentimages.storage.googleapis.com/d5/9c/3e/a9a5aed7bec378/112020013092742-pct00006.png
KR-102240939-B1,Blockchain system with consensus algorithm based on proof-of -transaction and method there of ,?????? ????,"???, ???",23/03/2018,05/01/2021,15/04/2021,15/04/2021,https://patents.google.com/patent/KR102240939B1/en,https://patentimages.storage.googleapis.com/9e/c2/22/0b2c6fce9bd80d/112021001030900-pat00001.png
KR-102111368-B1,System and method for trading virtual currency ,???,???,28/08/2017,04/05/2018,15/05/2020,15/05/2020,https://patents.google.com/patent/KR102111368B1/en,https://patentimages.storage.googleapis.com/d2/98/e6/dd529018306e03/112018044555657-pat00001.png
KR-102181600-B1,"Method for sso service through blockchain, and terminal and server using the same ",???? ?????,"???, ???, ???",30/03/2018,30/03/2018,23/11/2020,23/11/2020,https://patents.google.com/patent/KR102181600B1/en,https://patentimages.storage.googleapis.com/bd/a2/ae/db1907b558346a/112018031778054-pat00001.png
KR-20200129073-A,The trading system and the method based on a blockchain ,?????? ????,"???, ???",16/08/2017,04/11/2020,17/11/2020,,https://patents.google.com/patent/KR20200129073A/en,https://patentimages.storage.googleapis.com/40/4c/4c/cb54793d7d9d42/pat00001.png
KR-20210101275-A,Systems and methods for providing cryptographically protected digital assets ,??? ????? ?.??.,"????? ??, ?? ????, ?? ?? ?, ??? ???",07/12/2018,09/12/2019,18/08/2021,,https://patents.google.com/patent/KR20210101275A/en,https://patentimages.storage.googleapis.com/82/59/f8/612b8820f48d3d/pct00001.png
KR-20200092331-A,"Blockchain-based smart contract calling method and apparatus, and electronic device ",???? ?? ?? ????,?? ??,27/06/2018,27/06/2019,03/08/2020,,https://patents.google.com/patent/KR20200092331A/en,https://patentimages.storage.googleapis.com/25/94/69/cc67c645f9df6f/pct00001.png
KR-20200088827-A,"Blockchain-based smart contract calling method and device, electronic device ",???? ?? ?? ????,?? ??,27/06/2018,27/06/2019,23/07/2020,,https://patents.google.com/patent/KR20200088827A/en,https://patentimages.storage.googleapis.com/3d/fe/aa/59bd99fd2e0b36/pct00001.png
KR-20200081448-A,Cross blockchain authentication method and device ,???? ?? ?? ????,?? ??,03/04/2018,29/03/2019,07/07/2020,,https://patents.google.com/patent/KR20200081448A/en,https://patentimages.storage.googleapis.com/e8/39/e3/995698cc5cd162/pct00001.png
KR-20200069370-A,"Cross-blockchain interaction methods, apparatus, systems, and electronic devices ",???? ?? ?? ????,?? ??,03/04/2018,28/03/2019,16/06/2020,,https://patents.google.com/patent/KR20200069370A/en,https://patentimages.storage.googleapis.com/07/83/1f/712efb66b04160/pct00001.png
KR-102349401-B1,System for trading user-defined currency based on blockchain and operating method thereof ,??????? ????,"???, ???, ???, ???",05/04/2017,25/09/2017,11/01/2022,11/01/2022,https://patents.google.com/patent/KR102349401B1/en,https://patentimages.storage.googleapis.com/73/7f/97/e4c0d3c4278101/112017093470612-pat00001.png
KR-20200126321-A,How to securely execute smart contract actions in a trusted execution environment ,???? ?? ?? ????,"?? ??, ? ?, ?? ??, ?? ?",26/04/2019,26/04/2019,06/11/2020,,https://patents.google.com/patent/KR20200126321A/en,https://patentimages.storage.googleapis.com/54/2c/72/61004b18e9e2c8/pct00001.png
KR-101983529-B1,Smart contract system for copyright infringement prevention ,???,???,08/01/2019,08/01/2019,29/05/2019,29/05/2019,https://patents.google.com/patent/KR101983529B1/en,https://patentimages.storage.googleapis.com/7d/68/9d/ce07c81c96b942/112019002483135-pat00001.png
KR-20200083527-A,"Methods, apparatus, systems, and electronic devices for cross-blockchain interaction ",???? ?? ?? ????,"?? ?, ??? ?",27/02/2018,26/02/2019,08/07/2020,,https://patents.google.com/patent/KR20200083527A/en,https://patentimages.storage.googleapis.com/3a/b4/61/6fe338e6c3d358/pct00001.png
KR-20200116011-A,Systems and methods for parallel-processing blockchain transactions ,???? ?? ?? ????,"??? ??, ? ??",28/03/2019,28/03/2019,08/10/2020,,https://patents.google.com/patent/KR20200116011A/en,https://patentimages.storage.googleapis.com/04/94/f4/93128590d0fee7/pct00001.png
KR-20210049721-A,"Blockchain-based data processing method and apparatus, device, storage medium and program ","??? ??? ?? ???? ? ????? ?., ???.",? ?,29/09/2020,19/03/2021,06/05/2021,,https://patents.google.com/patent/KR20210049721A/en,https://patentimages.storage.googleapis.com/fc/24/05/355724a3e5704c/pat00001.png
KR-101872423-B1,"system, server and method for paying using bitcoin ",(?) ???,???,02/08/2017,02/08/2017,31/07/2018,31/07/2018,https://patents.google.com/patent/KR101872423B1/en,https://patentimages.storage.googleapis.com/c1/0e/82/bf9c63fc2fcb32/112017074602135-pat00001.png
KR-20200106130-A,Method and device for protecting sensitive data of transaction activity based on smart contract in blockchain ,???? ?? ?? ????,"? ?, ?? ?",01/03/2019,01/03/2019,11/09/2020,,https://patents.google.com/patent/KR20200106130A/en,https://patentimages.storage.googleapis.com/06/0c/73/6b0cf28a6ae977/pct00001.png
KR-20190114956-A,"Method and apparatus for executing blockchain based service, and electronic device ",???? ?? ?? ????,"?? ?, ??? ?",30/03/2018,26/03/2019,10/10/2019,,https://patents.google.com/patent/KR20190114956A/en,https://patentimages.storage.googleapis.com/4d/4d/08/3d78ee18d0c7ee/pct00001.png
