id,title,assignee,inventor,priority_date,filing_date,publication_date,grant_date,result_link,representative_figure_link
CN-109814905-B,Software upgrading method and device based on blockchain ,,,17/01/2019,17/01/2019,16/06/2023,16/06/2023,https://patents.google.com/patent/CN109814905B/en,https://patentimages.storage.googleapis.com/6d/d3/e2/722a3978737626/1812291219021.png
CN-107924389-B,System and method for secure traceability of distributed transaction databases ,,,02/07/2015,01/07/2016,13/11/2020,13/11/2020,https://patents.google.com/patent/CN107924389B/en,https://patentimages.storage.googleapis.com/54/b0/ce/4a8a5c6845a498/823646.png
CN-108694500-B,Block chain-based digital asset circulation method and system ,,,26/04/2018,26/04/2018,13/04/2021,13/04/2021,https://patents.google.com/patent/CN108694500B/en,https://patentimages.storage.googleapis.com/b8/de/a4/7c2b35b8773631/HDA0001642715580000011.png
CN-109492419-B,"Method, device and storage medium for acquiring data in block chain ",,,27/11/2018,27/11/2018,01/07/2022,01/07/2022,https://patents.google.com/patent/CN109492419B/en,https://patentimages.storage.googleapis.com/a9/5b/8b/79b2908a785da0/HDA0001880962740000011.png
CN-110910138-B,Block chain data supervision method and device ,,,04/12/2019,04/12/2019,08/07/2022,08/07/2022,https://patents.google.com/patent/CN110910138B/en,https://patentimages.storage.googleapis.com/72/fa/b7/7de9df8ef27fd8/HDA0002302662470000011.png
CN-107909358-B,"Energy settlement method, device and system ",,,01/11/2017,01/11/2017,17/08/2021,17/08/2021,https://patents.google.com/patent/CN107909358B/en,https://patentimages.storage.googleapis.com/8d/36/36/bcdeeaaf1367d3/HDA0001454215400000011.png
CN-108305072-B,"Method, apparatus, and computer storage medium for deploying a blockchain network ",,,04/01/2018,04/01/2018,26/02/2021,26/02/2021,https://patents.google.com/patent/CN108305072B/en,https://patentimages.storage.googleapis.com/12/02/02/2ebb727563ff8a/HDA0001539301540000011.png
CN-106372868-B,Verification method and device for transaction data written into block chain ,,,06/09/2016,06/09/2016,18/02/2020,18/02/2020,https://patents.google.com/patent/CN106372868B/en,https://patentimages.storage.googleapis.com/39/7a/fb/60b7c6a4be1844/HDA0001110432020000011.png
CN-108171609-B,Method and computer readable storage medium for digital asset interworking ,,,29/12/2017,29/12/2017,07/05/2021,07/05/2021,https://patents.google.com/patent/CN108171609B/en,https://patentimages.storage.googleapis.com/70/8b/ae/6ae4156a1e7deb/HDA0001532552850000011.png
CN-110570302-B,Civil project and material management on blockchain ,,,06/06/2018,05/06/2019,25/04/2023,25/04/2023,https://patents.google.com/patent/CN110570302B/en,https://patentimages.storage.googleapis.com/78/3b/29/2cf08c4fa6c627/HDA0002085625950000011.png
CN-109711858-B,Method and system for preventing fraudulent gift cards via blockchain ,,,26/10/2017,26/10/2018,06/06/2023,06/06/2023,https://patents.google.com/patent/CN109711858B/en,https://patentimages.storage.googleapis.com/82/4f/99/1a7bfd2769bdcc/HDA0001842277800000011.png
CN-105681301-B,Settlement method on block chain ,,,16/01/2016,16/01/2016,12/03/2019,12/03/2019,https://patents.google.com/patent/CN105681301B/en,
CN-107222312-B,Asset digitalization method based on block chain technology ,,,20/06/2017,20/06/2017,24/11/2020,24/11/2020,https://patents.google.com/patent/CN107222312B/en,
CN-111512333-B,System and method for realizing decentralized application based on block chain ,,,08/11/2019,11/03/2020,22/04/2022,22/04/2022,https://patents.google.com/patent/CN111512333B/en,https://patentimages.storage.googleapis.com/b8/37/6c/6a567babaa6ede/HDA0002509879970000011.png
CN-111373402-B,Lightweight decentralized application platform ,,,08/11/2019,08/11/2019,25/03/2022,25/03/2022,https://patents.google.com/patent/CN111373402B/en,https://patentimages.storage.googleapis.com/6f/1c/88/c907a1d21941ba/HDA0002439424800000011.png
CN-110572398-B,"Block chain network control method, device, equipment and storage medium ",,,10/09/2019,10/09/2019,31/08/2021,31/08/2021,https://patents.google.com/patent/CN110572398B/en,https://patentimages.storage.googleapis.com/4f/5c/56/a7687b0f787387/HDA0002196987910000011.png
CN-110569305-B,"Block synchronization method, device, medium and computing equipment ",,,27/08/2019,27/08/2019,03/09/2021,03/09/2021,https://patents.google.com/patent/CN110569305B/en,https://patentimages.storage.googleapis.com/9a/03/03/98287eee8bc2b9/HDA0002180849190000011.png
CN-109767212-B,"Asset exchange method, system, terminal and storage medium based on blockchain ",,,11/10/2018,11/10/2018,08/08/2023,08/08/2023,https://patents.google.com/patent/CN109767212B/en,
CN-109923573-B,Block chain account book capable of being expanded in large scale ,,,31/08/2016,30/08/2017,14/04/2023,14/04/2023,https://patents.google.com/patent/CN109923573B/en,https://patentimages.storage.googleapis.com/3d/cd/a6/5bdcf8d3e90bb1/HDA0001979751940000011.png
CN-111736963-B,Transaction processing system and method for backbone-free multi-partition block chain ,,,08/06/2020,08/06/2020,11/10/2022,11/10/2022,https://patents.google.com/patent/CN111736963B/en,https://patentimages.storage.googleapis.com/05/69/2f/580a36ac424dcd/HDA0002528509660000011.png
CN-110311883-B,"Identity management method, device, communication network and storage medium ",,,27/03/2018,27/03/2018,10/11/2020,10/11/2020,https://patents.google.com/patent/CN110311883B/en,https://patentimages.storage.googleapis.com/d9/15/23/7152ea577e1489/HDA0001609973440000011.png
CN-109359974-B,Block chain transaction method and device and electronic equipment ,,,30/08/2018,30/08/2018,30/10/2020,30/10/2020,https://patents.google.com/patent/CN109359974B/en,https://patentimages.storage.googleapis.com/82/be/9b/219bbeb7fb1ac0/HDA0001783548500000011.png
CN-111311209-B,"Cross-block-chain data processing method, device, equipment and computer storage medium ",,,03/02/2020,03/02/2020,16/03/2021,16/03/2021,https://patents.google.com/patent/CN111311209B/en,https://patentimages.storage.googleapis.com/3b/bb/60/c1786fee5ac180/HDA0002379670660000011.png
CN-108460605-B,Block chain-based tracing and anti-counterfeiting method and system for paper artwork ,,,09/02/2018,09/02/2018,15/01/2021,15/01/2021,https://patents.google.com/patent/CN108460605B/en,https://patentimages.storage.googleapis.com/70/a5/e6/515c3bb9eaf31a/HDA0001575501970000011.png
CN-111614656-B,Credible management method and device for cross-link data and electronic equipment ,,,16/11/2018,16/11/2018,24/12/2021,24/12/2021,https://patents.google.com/patent/CN111614656B/en,https://patentimages.storage.googleapis.com/f0/08/9f/3b4b42a15320dc/HDA0002496301420000011.png
CN-110035045-B,Credible management method and device for cross-link data and electronic equipment ,,,16/11/2018,16/11/2018,03/04/2020,03/04/2020,https://patents.google.com/patent/CN110035045B/en,https://patentimages.storage.googleapis.com/52/f7/ce/effac795a63c4f/HSA0000174117250000011.png
CN-108923908-B,"Authorization processing method, device, equipment and storage medium ",,,25/06/2018,25/06/2018,31/05/2022,31/05/2022,https://patents.google.com/patent/CN108923908B/en,https://patentimages.storage.googleapis.com/d5/eb/eb/7162e3148efbdd/HDA0001707113900000011.png
CN-109726887-B,Mobile crowdsourcing data acquisition and processing system and method based on block chain ,,,12/10/2018,12/10/2018,23/05/2023,23/05/2023,https://patents.google.com/patent/CN109726887B/en,https://patentimages.storage.googleapis.com/c9/b2/df/a321fcb7c6c703/HDA0001827086850000011.png
CN-108683509-B,"Block chain-based secure transaction method, device and system ",,,15/05/2018,15/05/2018,28/12/2021,28/12/2021,https://patents.google.com/patent/CN108683509B/en,https://patentimages.storage.googleapis.com/73/97/a4/8b7dc1ae9dc29c/HDA0001660544900000011.png
CN-112514345-B,System and method for implementing updatable smart contracts ,,,29/03/2018,29/03/2019,01/08/2023,01/08/2023,https://patents.google.com/patent/CN112514345B/en,
CN-108805712-B,Asset transfer rollback processing method and device and electronic equipment ,,,29/05/2018,29/05/2018,23/03/2021,23/03/2021,https://patents.google.com/patent/CN108805712B/en,https://patentimages.storage.googleapis.com/07/64/48/2e6cef68502278/HDA0001677696780000011.png
CN-107330681-B,Method and equipment for determining transaction time of transaction outside block chain ,,,27/06/2017,27/06/2017,13/04/2021,13/04/2021,https://patents.google.com/patent/CN107330681B/en,https://patentimages.storage.googleapis.com/3a/f6/73/9473a1d22747fd/HDA0002699603180000011.png
CN-106209947-B,Data processing method and system for decentralized autonomous organization ,,,07/05/2015,07/05/2015,04/08/2020,04/08/2020,https://patents.google.com/patent/CN106209947B/en,https://patentimages.storage.googleapis.com/bd/c3/61/7b0a568d58c569/HDA0000712958790000011.png
CN-109377215-B,Block chain transaction method and device and electronic equipment ,,,06/08/2018,06/08/2018,21/04/2020,21/04/2020,https://patents.google.com/patent/CN109377215B/en,https://patentimages.storage.googleapis.com/b5/93/74/69806c3283e3d1/HDA0001756010830000011.png
CN-111640021-B,Funds circulation method and device and electronic equipment ,,,19/01/2018,19/01/2018,30/06/2023,30/06/2023,https://patents.google.com/patent/CN111640021B/en,https://patentimages.storage.googleapis.com/cc/d5/d5/d572f6bb1d6f6c/HDA0002516879230000011.png
CN-112383473-B,Method for establishing P2P direct connection by nodes in auxiliary block chain network ,,,12/06/2020,12/06/2020,07/02/2023,07/02/2023,https://patents.google.com/patent/CN112383473B/en,https://patentimages.storage.googleapis.com/49/fd/bd/da4e12e3ca1238/HDA0002778100000000011.png
CN-111539750-B,Commodity traceability system based on blockchain and big data technology ,,,27/04/2020,27/04/2020,05/05/2023,05/05/2023,https://patents.google.com/patent/CN111539750B/en,https://patentimages.storage.googleapis.com/69/16/73/8d2301f9124030/HDA0002470021130000011.png
CN-111512658-B,Method and system for decentralized digital authentication ,,,19/12/2017,19/12/2017,02/05/2023,02/05/2023,https://patents.google.com/patent/CN111512658B/en,https://patentimages.storage.googleapis.com/66/6d/b1/b700e8d2da0fda/HDA0002547075530000011.png
CN-109189751-B,Data synchronization method based on block chain and terminal equipment ,,,18/09/2018,18/09/2018,26/05/2023,26/05/2023,https://patents.google.com/patent/CN109189751B/en,https://patentimages.storage.googleapis.com/00/e4/fb/070854f369c9ba/HDA0001803591670000011.png
CN-111213128-B,Implementing blockchain-based web services ,,,16/10/2019,16/10/2019,30/06/2023,30/06/2023,https://patents.google.com/patent/CN111213128B/en,https://patentimages.storage.googleapis.com/74/8c/fb/8cf5a1358b13ef/HDA0002439500820000011.png
CN-110866752-B,"Resource transaction method, node, device and storage medium ",,,18/09/2017,18/09/2017,14/04/2023,14/04/2023,https://patents.google.com/patent/CN110866752B/en,https://patentimages.storage.googleapis.com/ec/9f/04/187bbedbe3dedf/HDA0002191502080000011.png
CN-109690599-B,"Resource transaction method, node, device and storage medium ",,,18/09/2017,18/09/2017,05/06/2020,05/06/2020,https://patents.google.com/patent/CN109690599B/en,https://patentimages.storage.googleapis.com/23/5d/4b/6d288b3b71350f/HDA0001989254340000011.png
CN-111095338-B,System and method for executing different types of blockchain contracts ,,,28/06/2019,28/06/2019,30/06/2023,30/06/2023,https://patents.google.com/patent/CN111095338B/en,https://patentimages.storage.googleapis.com/be/21/57/838aee43ac7f30/HDA0002393674790000011.png
CN-110009337-B,Data processing method and device based on block chain ,,,21/12/2018,21/12/2018,21/04/2020,21/04/2020,https://patents.google.com/patent/CN110009337B/en,https://patentimages.storage.googleapis.com/0c/d7/f8/baad28e61c7d69/HDA0001916472720000011.png
CN-110097462-B,Method and system for facilitating ATM transactions using blockchain ,,,29/01/2018,11/01/2019,23/06/2023,23/06/2023,https://patents.google.com/patent/CN110097462B/en,https://patentimages.storage.googleapis.com/c9/53/ba/3bc754d2138924/HDA0001942117260000011.png
CN-109584066-B,Privacy transaction based on block chain and application method and device thereof ,,,31/10/2018,31/10/2018,01/09/2020,01/09/2020,https://patents.google.com/patent/CN109584066B/en,https://patentimages.storage.googleapis.com/7f/78/a9/a4ba3165f18c6c/HDA0001848553910000011.png
CN-110033258-B,Service data encryption method and device based on block chain ,,,12/11/2018,12/11/2018,23/03/2021,23/03/2021,https://patents.google.com/patent/CN110033258B/en,https://patentimages.storage.googleapis.com/b0/dc/10/ac91951b250f21/HDA0002858346270000011.png
CN-109359971-B,Block chain transaction method and device and electronic equipment ,,,06/08/2018,06/08/2018,05/05/2020,05/05/2020,https://patents.google.com/patent/CN109359971B/en,https://patentimages.storage.googleapis.com/53/b5/a2/c11565020436f8/HDA0001755865580000011.png
CN-109035019-B,"Bill transaction method, system, computer device and storage medium ",,,11/07/2018,11/07/2018,16/06/2023,16/06/2023,https://patents.google.com/patent/CN109035019B/en,https://patentimages.storage.googleapis.com/8e/53/2d/67c66cdbc79d27/HDA0001727053280000011.png
CN-110933020-B,Cryptographic logic exports submissions from execution blockchain ,,,20/09/2018,29/08/2019,08/02/2022,08/02/2022,https://patents.google.com/patent/CN110933020B/en,https://patentimages.storage.googleapis.com/3c/a9/6a/6b41eed16b9c61/HDA0002184807340000011.png
CN-110569309-B,"Apparatus, method, system, and medium for implementing blockchain ",,,17/09/2019,17/09/2019,20/06/2023,20/06/2023,https://patents.google.com/patent/CN110569309B/en,https://patentimages.storage.googleapis.com/25/01/aa/62b530631c5b70/HDA0002203488060000011.png
CN-111656343-B,Error correction coding based shared blockchain data storage in trusted execution environments ,,,11/09/2019,11/09/2019,30/06/2023,30/06/2023,https://patents.google.com/patent/CN111656343B/en,https://patentimages.storage.googleapis.com/5e/8e/24/4252ef5884530d/HDA0002409146830000011.png
CN-112470424-B,Verifying and authenticating identity using a key with target access to a blockchain ,,,01/06/2018,31/05/2019,14/01/2022,14/01/2022,https://patents.google.com/patent/CN112470424B/en,https://patentimages.storage.googleapis.com/ec/87/75/0b11bbea1d0eb2/HDA0002914354850000011.png
CN-110245956-B,Asynchronous multi-chain based block chain transaction confirmation method and system ,,,15/05/2019,15/05/2019,05/07/2022,05/07/2022,https://patents.google.com/patent/CN110245956B/en,https://patentimages.storage.googleapis.com/b6/ad/49/e173c9f4b38891/HDA0002060381070000011.png
CN-108197944-B,Resource transaction method and device based on block chain technology ,,,22/11/2017,22/11/2017,30/03/2021,30/03/2021,https://patents.google.com/patent/CN108197944B/en,https://patentimages.storage.googleapis.com/04/78/55/93a67387deceaa/HDA0001477853650000011.png
CN-107707410-B,"Method for configuring system audit service, information processing device and readable storage medium ",,,26/10/2017,26/10/2017,27/04/2021,27/04/2021,https://patents.google.com/patent/CN107707410B/en,https://patentimages.storage.googleapis.com/66/61/68/796c3e7a6f5e01/HDA0001445660730000011.png
