id,priority_date,cite_number,assignee
US-2020134189-A1,25/10/2018,7,Bank Of America Corporation
US-10872170-B2,15/05/2019,5,"Advanced New Technologies Co., Ltd."
US-10790973-B2,19/04/2019,5,Alibaba Group Holding Limited
US-2020145189-A1,01/11/2018,7,International Business Machines Corporation
US-10949118-B2,03/06/2019,5,"Advanced New Technologies Co., Ltd."
US-2020143496-A1,05/11/2018,7,International Business Machines Corporation
US-11341577-B2,05/12/2017,5,Gve Ltd.
US-11341576-B2,05/12/2017,5,Gve Ltd.
US-11170374-B2,25/10/2018,5,"Advanced New Technologies Co., Ltd."
US-11349775-B2,16/03/2020,5,Nec Corporation
US-11308761-B2,31/05/2019,5,"Aristocrat Technologies, Inc."
US-11018853-B2,23/08/2019,5,"Capital One Services, Llc"
US-11250021-B2,17/04/2020,5,International Business Machines Corporation
US-11367056-B2,25/04/2019,5,"Coinstar Asset Holdings, Llc"
US-11586420-B2,11/03/2020,5,Acer Incorporated
US-11386511-B2,02/05/2019,5,"Capital One Services, Llc"
US-2020412554-A1,26/12/2017,7,Sangmyung University Cheonan Council For Industry-Academic Cooperation Foundation
US-11522677-B1,20/10/2016,5,Massachusetts Mutual Life Insurance Company
US-11645632-B2,26/05/2020,5,Derek Norman La Salle
US-2021319384-A1,10/09/2018,8,"Gree Electric Appliances, Inc. Of Zhuhai"
US-11494364-B1,20/10/2016,5,Massachusetts Mutual Life Insurance Company
US-2020089671-A1,19/09/2018,7,"Salesforce.Com, Inc."
US-2020204876-A1,20/12/2018,7,"Rovi Guides, Inc."
US-2020356546-A1,09/11/2018,7,Innoplexus Ag
US-11366803-B2,11/07/2019,5,"Coinplug, Inc."
US-11586614-B2,30/07/2019,5,Oracle International Corporation
US-11023271-B2,27/08/2019,5,"Advanced New Technologies Co., Ltd."
US-11100093-B2,28/04/2019,5,"Advanced New Technologies Co., Ltd."
US-10917249-B2,15/05/2019,5,"Advanced New Technologies Co., Ltd."
US-10992465-B2,19/04/2019,5,"Advanced New Technologies Co., Ltd."
US-11361262-B2,18/02/2020,5,Guangdong University Of Technology
US-11489676-B2,24/10/2019,5,Hewlett Packard Enterprise Development Lp
US-11057190-B2,06/11/2019,5,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-11068887-B2,28/12/2018,5,"Advanced New Technologies Co., Ltd."
US-11093650-B2,15/05/2019,5,"Advanced New Technologies Co., Ltd."
US-11379836-B2,27/11/2018,5,"Advanced New Technologies Co., Ltd."
US-11050550-B2,27/11/2018,5,"Advanced New Technologies Co., Ltd."
US-11270388-B2,21/12/2018,5,"Advanced New Technologies Co., Ltd."
US-11637693-B2,10/09/2019,5,Currency Com Limited
US-11683153-B2,30/01/2018,5,"Disney Enterprises, Inc."
US-11218305-B2,19/04/2019,5,"Advanced New Technologies Co., Ltd."
US-11281489-B2,27/08/2019,5,"Advanced New Technologies Co., Ltd."
US-11354656-B2,28/12/2018,5,"Advanced New Technologies Co., Ltd."
US-11265162-B2,03/07/2020,5,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-11477008-B2,24/08/2020,5,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-11354657-B2,03/07/2020,5,Alipay Labs (singapore) Pte. Ltd.
US-11336660-B2,08/07/2020,5,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-11367060-B1,10/08/2021,5,Creator Proof Llc
US-11475449-B2,22/03/2021,5,"Nike, Inc."
US-11651651-B2,31/05/2019,5,"Aristocrat Technologies, Inc."
US-11682015-B2,22/03/2021,5,"Nike, Inc."
US-2018276662-A1,23/03/2017,8,"At&T Intellectual Property I, L.P."
US-10460526-B2,13/07/2016,6,"Trivver, Ine."
US-2015142486-A1,04/10/2012,10,"Vince Broady, Scott Bedard, Ankarino Lara, John Broady, Conor Egan, Mark Petersen, Adam Buchen, Trey Walker"
US-2020233966-A1,18/01/2019,6,"Red Hat, Inc."
US-2020234816-A1,22/01/2019,6,International Business Machines Corporation
US-2020234817-A1,22/01/2019,6,International Business Machines Corporation
US-2020242602-A1,25/01/2019,6,International Business Machines Corporation
US-2019244207-A1,02/02/2018,6,Ehab Samuel
US-2020259658-A1,07/02/2019,6,International Business Machines Corporation
US-2022138748-A1,15/02/2019,6,Blocksettle Ab
US-2020273025-A1,22/02/2019,6,Mastercard International Incorporated
US-2021055718-A1,23/03/2018,6,Siemens Aktiengesellschaft
US-2019279173-A1,12/03/2018,6,Corner Banca Sa
US-2020302563-A1,18/03/2019,6,Hewlett Packard Enterprise Development Lp
US-2022191037-A1,27/03/2019,6,Koc Universitesi
US-2019303363-A1,29/03/2018,6,AnApp Technologies Limited
US-2021160069-A1,06/04/2018,6,Nippon Telegraph And Telephone Corporation
US-2020334032-A1,19/04/2019,6,Sarcos Corp.
US-2021312444-A1,02/08/2018,6,Zhuo Liu
US-2020145194-A1,11/05/2018,6,Michael Alan Stollery
US-2019379545-A1,07/06/2018,6,Alexander Sheung Lai Wong
US-2019391979-A1,26/06/2018,6,"Anami Holdings, Inc."
US-2019392432-A1,22/06/2018,7,Innoplexus Ag
US-2020160455-A1,29/06/2018,6,"Ashwarya Pratap Singh, Ankur Sengupta"
US-2021357461-A1,03/08/2018,6,"Shanghai Dianrong Information Technology Co., Ltd."
US-2020084194-A1,07/09/2018,6,"Honeywell International, Inc."
US-2020106623-A1,28/09/2018,6,NEC Laboratories Europe GmbH
US-2021067342-A1,04/09/2019,6,Evrythng Ltd.
US-2021133729-A1,31/10/2019,6,Sony Corporation
US-2021135847-A1,04/11/2019,7,International Business Machines Corporation
US-2020159717-A1,15/11/2018,6,Nhn Corporation
US-10733616-B1,20/10/2016,6,Massachusets Mutual Life Insurance Company
US-2019108519-A1,11/10/2017,8,International Business Machines Corporation
US-2020372595-A1,20/05/2019,6,Alibaba Group Holding Limited
US-2020128023-A1,27/08/2019,6,Alibaba Group Holding Limited
US-2020235921-A1,18/01/2019,6,"Telefonica Digital Espa?, S.L.U."
US-2020364212-A1,17/05/2019,6,"Samsung Sds Co., Ltd."
US-2020210978-A1,31/12/2018,6,Suzanne Brown
US-2020150994-A1,19/09/2018,6,Interbit Ltd.
US-2017337552-A1,20/05/2016,9,Fujitsu Limited
US-2020151710-A1,06/11/2018,6,"Capital One Services, Llc"
US-2020334057-A1,19/04/2019,6,Alibaba Group Holding Limited
US-2020169557-A1,15/04/2019,6,Alibaba Group Holding Limited
US-2020175526-A1,31/07/2019,6,Alibaba Group Holding Limited
US-2020177387-A1,28/06/2019,6,Alibaba Group Holding Limited
US-2020250374-A1,26/07/2019,6,Alibaba Group Holding Limited
US-2020402025-A1,21/06/2019,6,"Skychain Co., Ltd."
US-2020371965-A1,16/11/2017,8,"Accenture Global Solutions Limited, GSC Secrypt, LLC"
US-2020328891-A1,15/04/2019,6,Eygs Llp
US-2021337023-A1,23/04/2020,6,Oracle International Corporation
US-2020259844-A1,27/08/2019,6,Alibaba Group Holding Limited
US-2020374131-A1,23/05/2019,6,Mastercard International Incorporated
US-2020380476-A1,30/05/2019,7,"Eris Digital Holdings, Llc"
US-2020302411-A1,13/06/2018,6,Alibaba Group Holding Limited
US-2022318399-A1,12/06/2019,6,NEC Laboratories Europe GmbH
US-2020402629-A1,19/06/2019,6,"Electronic Health Record Data, Inc."
US-2020402624-A1,19/06/2019,6,"Electronic Health Record Data, Inc."
US-2020366687-A1,27/08/2019,6,Alibaba Group Holding Limited
US-2020034928-A1,12/12/2017,8,"Ascent Solutions Pte Ltd, 1Citadel Pte. Ltd."
US-2020366486-A1,28/06/2019,6,Alibaba Group Holding Limited
US-2021182872-A1,13/12/2019,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2020366485-A1,28/06/2019,6,Alibaba Group Holding Limited
US-2022284011-A1,06/08/2019,6,"Zeu Technologies, Inc."
US-2020412549-A1,27/04/2018,7,"Kabushiki Kaisha Toshiba, Toshiba Digital Solutions Corporation"
US-2022131938-A1,23/10/2020,6,"Coinbase Crypto Services, LLC"
US-2022129441-A1,23/10/2020,6,"Coinbase Crypto Services, LLC"
US-2021049306-A1,19/11/2019,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2021049695-A1,23/07/2018,6,"Advanced New Technologies Co., Ltd."
US-2021142299-A1,13/11/2019,6,Ceres Coin LLC
US-2021142301-A1,13/11/2019,6,Ceres Coin LLC
US-2021142302-A1,13/11/2019,6,Ceres Coin LLC
US-2021142300-A1,13/11/2019,6,Ceres Coin LLC
US-2021160067-A1,25/11/2019,6,Guangzhou University
US-2021232571-A1,06/01/2020,6,Tata Consultancy Services Limited
US-2021160075-A1,03/02/2020,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2019213633-A1,10/01/2018,8,Michael Stephen Kokernak
US-2021150517-A1,27/12/2018,6,"Advanced New Technologies Co., Ltd."
US-2021256013-A1,28/12/2018,6,"Advanced New Technologies Co., Ltd."
US-2021157982-A1,26/07/2019,6,"Advanced New Technologies Co., Ltd."
US-2021211428-A1,15/04/2019,6,"Advanced New Technologies Co., Ltd."
US-2021201430-A1,20/05/2019,6,"Advanced New Technologies Co., Ltd."
US-2021297418-A1,08/06/2020,6,Alipay Labs (singapore) Pte. Ltd.
US-2021349770-A1,08/06/2020,6,Alipay Labs (singapore) Pte. Ltd.
US-2021326879-A1,12/09/2018,6,NEC Laboratories Europe GmbH
US-2021318896-A1,31/08/2020,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2021326906-A1,31/07/2019,6,"Advanced New Technologies Co., Ltd."
US-2021328810-A1,08/07/2020,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2021326357-A1,17/09/2020,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2021329068-A1,25/09/2020,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2021334768-A1,13/11/2019,6,Ceres Coin LLC
US-2021390558-A1,13/12/2019,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2021399900-A1,28/09/2018,6,NEC Laboratories Europe GmbH
US-2022086005-A1,07/06/2018,6,Alexander Sheung Lai Wong
US-2019268277-A1,27/02/2018,8,International Business Machines Corporation
US-2021135865-A1,06/03/2017,8,nChain Holdings Limited
US-2022237721-A1,18/03/2019,6,Hewlett Packard Enterprise Development Lp
US-2022374876-A1,06/11/2018,6,"Capital One Services, Llc"
US-2023081978-A1,06/11/2018,6,"Capital One Services, Llc"
US-11157876-B1,12/04/2017,6,Massachusetts Mutual Life Insurance Company
US-2020259634-A1,02/06/2017,8,Bundesdruckerei Gmbh
US-2010318534-A1,11/06/2009,13,"Iron Mountain, Incorporated"
US-2018268116-A1,18/01/2015,8,"Frederic Scott Deaver, James A. Cardle"
US-2019354989-A1,15/05/2018,8,International Business Machines Corporation
US-2019353709-A1,15/05/2018,8,Exide Technologies
US-11122052-B2,30/05/2018,6,International Business Machines Corporation
US-2019356470-A1,16/05/2018,9,International Business Machines Corporation
US-11568402-B2,06/06/2018,6,International Business Machines Corporation
US-11556874-B2,11/06/2018,6,International Business Machines Corporation
US-10754847-B2,19/06/2018,6,"Cannagri Blockchain, Inc."
US-9947069-B2,10/06/2016,7,Apple Inc.
US-11436620-B2,25/06/2018,6,NortonLifeLock Inc.
US-11038950-B2,14/08/2018,6,"Microsoft Technology Licensing, Llc"
US-2019058580-A1,15/08/2017,9,Acronis International Gmbh
US-11409795-B2,06/09/2018,6,International Business Machines Corporation
US-2020058020-A1,20/08/2018,8,Probloch LLC
US-2020065899-A1,23/08/2018,8,"GET IT FIRST, Inc."
US-11580097-B2,18/09/2017,6,Nchain Licensing Ag
US-2020076608-A1,30/08/2018,8,International Business Machines Corporation
US-2020076606-A1,31/08/2018,8,Hewlett Packard Enterprise Development Lp
US-11645708-B2,31/10/2018,6,International Business Machines Corporation
US-11368527-B2,30/10/2018,6,EMC IP Holding Company LLC
US-11514434-B2,06/11/2018,6,"Capital One Services, Llc"
US-10579994-B1,06/11/2018,6,"Capital One Services, Llc"
US-11489672-B2,06/11/2018,6,International Business Machines Corporation
US-11186196-B2,09/11/2018,6,International Business Machines Corporation
US-2019130392-A1,26/10/2017,8,Tax Token LLC
US-11048780-B2,15/11/2018,6,International Business Machines Corporation
US-2019385154-A1,14/06/2018,8,"Hepu Technology Development (Beijing) Co., Ltd."
US-2020167459-A1,27/11/2018,10,International Business Machines Corporation
US-2020167770-A1,28/11/2018,8,Bank Of America Corporation
US-11588643-B2,27/12/2018,6,"Paypal, Inc."
US-2021075597-A1,13/12/2017,8,nChain Holdings Limited
US-2019197635-A1,22/12/2017,9,Taesung Kim
US-2020082388-A1,06/09/2018,8,"STAR BIT Innovation Co., Ltd."
US-2021075610-A1,13/12/2017,8,nChain Holdings Limited
US-2020195431-A1,18/12/2018,8,Hewlett Packard Enterprise Development Lp
US-11295024-B2,18/01/2019,6,"Red Hat, Inc."
US-11164671-B2,22/01/2019,6,International Business Machines Corporation
US-11495347-B2,22/01/2019,6,International Business Machines Corporation
US-11195180-B2,25/01/2019,6,International Business Machines Corporation
US-11411739-B2,07/02/2019,6,Internatiional Business Machines Corporation
US-11373175-B2,22/02/2019,6,Mastercard International Incorporated
US-10459990-B1,27/12/2018,6,"Silver Rocket Data Technology (Shanghai) Co., Ltd"
US-11126425-B2,19/04/2019,6,Sarcos Corp.
US-2015227883-A1,07/02/2014,11,"Fedex Corporate Services, Inc."
US-11184174-B2,07/06/2018,6,Alexander Sheung Lai Wong
US-11405373-B2,07/09/2018,6,"Honeywell International, Inc."
US-2013117156-A1,09/11/2011,13,"Hooman Azmi, Salima Popatia, Reza Mazaheri, Sai Kong"
US-11349637-B2,04/11/2019,6,International Business Machines Corporation
US-11200225-B2,15/11/2018,6,Nhn Corporation
US-10949936-B2,20/05/2019,6,"Advanced New Technologies Co., Ltd."
US-10708280-B2,27/08/2019,6,Alibaba Group Holding Limited
US-10740139-B2,19/09/2018,6,North Peak Resources Ltd.
US-11443303-B2,06/11/2018,6,"Capital One Services, Llc"
US-10871979-B2,19/04/2019,6,"Advanced New Technologies Co., Ltd."
US-10999283-B2,15/04/2019,6,"Advanced New Technologies Co., Ltd."
US-10742415-B2,28/06/2019,6,Alibaba Group Holding Limited
US-11049115-B2,31/07/2019,6,"Advanced New Technologies Co., Ltd."
US-10909317-B2,26/07/2019,6,"Advanced New Technologies Co., Ltd."
US-11538002-B2,21/06/2019,6,"Skychain Co., Ltd."
US-11595211-B2,15/04/2019,6,Eygs Llp
US-11546425-B2,23/04/2020,6,Oracle International Corporation
US-10785233-B2,27/08/2019,6,Alibaba Group Holding Limited
US-11403604-B2,13/06/2018,6,"Advanced New Technologies Co., Ltd."
US-10924498-B2,27/08/2019,6,"Advanced New Technologies Co., Ltd."
US-10924281-B2,28/06/2019,6,"Advanced New Technologies Co., Ltd."
US-10938565-B2,28/06/2019,6,"Advanced New Technologies Co., Ltd."
US-11151582-B2,13/12/2019,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-11424935-B2,27/04/2018,6,"Kabushiki Kaisha Toshiba, Toshiba Digital Solutions Corporation"
US-11194791-B1,23/10/2020,6,"Coinbase Crypto Services, LLC."
US-11645270-B2,23/10/2020,6,"Coinbase, Inc."
US-11270030-B2,19/11/2019,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-11055677-B2,13/11/2019,6,Ceres Coin LLC
US-11368450-B2,25/11/2019,6,Guangzhou University
US-11704303-B2,06/01/2020,6,Tata Consultancy Services Limited
US-11386426-B2,27/12/2018,6,"Advanced New Technologies Co., Ltd."
US-11100284-B2,26/07/2019,6,"Advanced New Technologies Co., Ltd."
US-11201870-B2,15/04/2019,6,"Advanced New Technologies Co., Ltd."
US-11216898-B2,20/05/2019,6,"Advanced New Technologies Co., Ltd."
US-11418511-B2,08/06/2020,6,Alipay Labs (singapore) Pte. Ltd.
US-11372695-B2,08/06/2020,6,Alipay Labs (singapore) Pte. Ltd.
US-11513827-B2,31/08/2020,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-11429983-B2,31/07/2019,6,"Advanced New Technologies Co., Ltd."
US-11444783-B2,08/07/2020,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-11436252-B2,17/09/2020,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-11445016-B2,25/09/2020,6,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2012290447-A1,15/05/2011,14,Mar Hershenson
US-2020235911-A1,22/01/2019,7,Mastercard International Incorporated
US-2019266612-A1,28/02/2018,7,"Walmart Apollo, Llc"
US-2020349564-A1,30/04/2019,7,"Salesforce.Com, Inc."
US-2020358801-A1,08/05/2019,7,International Business Machines Corporation
US-2015363820-A1,13/01/2013,14,Adfin Solutions
US-2019372776-A1,04/06/2018,8,Sap Se
US-2019280852-A1,28/12/2018,7,Alibaba Group Holding Limited
US-2015164192-A1,13/12/2013,12,Avrey Gross
US-2019243980-A1,08/02/2018,9,"Cisco Technology, Inc."
US-2020036530-A1,27/07/2018,7,"Hrl Laboratories, Llc"
US-2020409952-A1,25/06/2019,7,International Business Machines Corporation
US-2020005410-A1,29/06/2018,7,Peter Kingsley McKee
US-2019317936-A1,09/11/2018,7,Innoplexus Ag
US-2021294920-A1,10/07/2018,7,Netmaster Solutions Ltd
US-2020005293-A1,01/07/2018,7,Babajide Emmanuel Opeola
US-2020044859-A1,01/08/2018,7,Otis Elevator Company
US-2021240784-A1,03/08/2018,7,"Shanghai Dianrong Information Technology Co., Ltd."
US-2020042361-A1,02/08/2018,7,"Balanced Media Technology, LLC"
US-2019288853-A1,15/03/2018,9,"Microsoft Technology Licensing, Llc"
US-2020099688-A1,20/09/2018,7,International Business Machines Corporation
US-2017034182-A1,12/05/2014,10,Omne Tempus Llc
US-2020007317-A1,22/04/2018,7,Interbit Ltd.
US-2020104927-A1,28/09/2018,7,Strike Derivatives Inc.
US-2021160314-A1,21/11/2019,7,Verizon Patent And Licensing Inc.
US-2020211024-A1,29/12/2018,7,Alibaba Group Holding Limited
US-2021027196-A1,24/07/2019,7,Kpmg Llp
US-2018315072-A1,01/05/2017,9,Greg Rubin
US-2020145185-A1,28/12/2018,7,Alibaba Group Holding Limited
US-2020202014-A1,20/12/2018,7,Alibaba Group Holding Limited
US-2020125427-A1,27/08/2019,7,Alibaba Group Holding Limited
US-2021194672-A1,23/12/2019,7,International Business Machines Corporation
US-2019347651-A1,12/05/2018,9,Mauricio Octavio Moreno
US-2020151167-A1,11/09/2019,7,Alibaba Group Holding Limited
US-2020242577-A1,31/07/2019,7,Alibaba Group Holding Limited
US-2019363938-A1,24/05/2018,9,International Business Machines Corporation
US-2019372755-A1,29/05/2018,9,"Wilmington Trust, N.A."
US-2020193428-A1,29/04/2019,7,Alibaba Group Holding Limited
US-2022159019-A1,27/03/2019,7,"Shanghai Newdon Technology Co., Ltd."
US-2020228352-A1,02/09/2019,7,Alibaba Group Holding Limited
US-2020320518-A1,02/04/2019,7,Parachute Wallet LLC
US-2021303552-A1,30/03/2020,7,Oracle International Corporation
US-2019384627-A1,13/06/2018,10,International Business Machines Corporation
US-10740808-B2,28/11/2017,7,"Microsoft Technology Licensing, Llc"
US-2020241937-A1,27/08/2019,7,Alibaba Group Holding Limited
US-10362103-B2,27/01/2017,7,Zensar Technologies Ltd.
US-2019392392-A1,20/06/2018,9,"Adp, Llc"
US-2020372043-A1,22/05/2019,7,Chainstack Pte.Ltd.
US-2020279224-A1,16/04/2019,7,Alibaba Group Holding Limited
US-2020294009-A1,31/07/2019,7,Alibaba Group Holding Limited
US-2020007315-A1,02/07/2018,9,International Business Machines Corporation
US-2020167741-A1,18/07/2017,9,nChain Holdings Limited
US-2022027348-A1,24/07/2020,7,International Business Machines Corporation
US-2020366499-A1,02/09/2019,7,Alibaba Group Holding Limited
US-2020366500-A1,02/09/2019,7,Alibaba Group Holding Limited
US-2021049589-A1,13/08/2019,7,Innoplexus Ag
US-11431671-B2,29/12/2017,7,Telefonaktiebolaget Lm Ericsson (Publ)
US-2021097508-A1,01/10/2019,7,Sean Papanikolas
US-2022393891-A1,31/10/2019,7,nChain Holdings Limited
US-2020052881-A1,08/08/2018,9,International Business Machines Corporation
US-2021118052-A1,21/10/2019,7,Joachim Paul Walser
US-2021049066-A1,06/11/2019,7,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2021049009-A1,08/11/2019,7,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2021184833-A1,13/12/2019,8,DLT Global Inc.
US-2021126797-A1,24/02/2020,7,"Alipay (Hangzhou) Information Technology Co., Ltd."
US-2021209684-A1,07/01/2020,7,"Brian McLaren Foote, Adam Wolfe, Jeff Hinshaw"
US-2020076572-A1,30/08/2018,9,International Business Machines Corporation
US-2021165780-A1,11/09/2019,7,"Advanced New Technologies Co., Ltd."
US-2021150479-A1,16/04/2019,7,"Advanced New Technologies Co., Ltd."
US-2021158340-A1,07/11/2018,7,"Advanced New Technologies Co., Ltd."
US-2021184837-A1,07/11/2018,7,"Advanced Technologies Co., Ltd."
US-2021157799-A1,12/12/2018,7,"Advanced New Technologies Co., Ltd."
US-2022271915-A1,23/02/2021,7,"Paypal, Inc."
US-10362278-B1,05/11/2014,8,Barnes & Palazzolo LLC
US-2021297262-A1,08/06/2020,7,Alipay Labs (singapore) Pte. Ltd.
US-2021226961-A1,02/08/2018,7,"Balanced Media Technology, LLC"
US-2020097950-A1,20/09/2018,9,"Ca, Inc."
US-2021250169-A1,08/03/2019,7,"Advanced New Technologies Co., Ltd."
US-2021351937-A1,08/05/2020,7,"Mythical, Inc."
